Commit SHA,Java File,Old function signature,New function signature
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,"IndexPersistenceMgr(int, int, ServerConfiguration, SnapshotMap, LedgerDirsManager)","IndexPersistenceMgr(int, int, ServerConfiguration, SnapshotMap, LedgerDirsManager, StatsLogger)"
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,"InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, LedgerDirsManager, CheckpointSource)","InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, LedgerDirsManager, CheckpointSource, StatsLogger)"
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,"SortedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, LedgerDirsManager, CheckpointSource)","SortedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, LedgerDirsManager, CheckpointSource, StatsLogger)"
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,"BookieRequestProcessor(ServerConfiguration, Bookie)","BookieRequestProcessor(ServerConfiguration, Bookie, StatsLogger)"
c81076e4d9521bc67653a917e9fb9edbe27bf073,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,"close()","close(boolean)"
c81076e4d9521bc67653a917e9fb9edbe27bf073,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,"disconnect()","disconnect(boolean)"
c81076e4d9521bc67653a917e9fb9edbe27bf073,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"closeInternal(boolean)","closeInternal(boolean, boolean)"
c81076e4d9521bc67653a917e9fb9edbe27bf073,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,"close()","close(boolean)"
c81076e4d9521bc67653a917e9fb9edbe27bf073,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,"disconnect()","disconnect(boolean)"
ce3abc6e03216563613db23bd8dd11cf58645982,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,"lookupClient(BookieSocketAddress)","lookupClient(BookieSocketAddress, Object)"
ce3abc6e03216563613db23bd8dd11cf58645982,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"newCompletionKey(long, long)","newCompletionKey(long, long, byte)"
151c50dbe992efcaf0fa831dbf829b792b8bb925,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,"getAuditor()","getAuditor(int, TimeUnit)"
3ed06c0e9246a3ac21e1340d01f1ee7be612194f,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,"TestWatchEnsembleChange()","TestWatchEnsembleChange(Class)"
5c18886657c88f48672554c0f814cf6418ad1e18,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"preAllocIfNeeded()","preAllocIfNeeded(long)"
5c18886657c88f48672554c0f814cf6418ad1e18,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long, int, long, boolean)","JournalChannel(File, long, long, int, int, long, boolean, int)"
5c18886657c88f48672554c0f814cf6418ad1e18,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long, int, boolean)","JournalChannel(File, long, long, int, int, boolean, int)"
5c18886657c88f48672554c0f814cf6418ad1e18,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long, int, boolean)","JournalChannel(File, long, long, int, int, long, boolean, int)"
2d427e8d4b2c1d889ab5586e28e198c140a10489,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,"ZkHubServerManager(ServerConfiguration, ZooKeeper, HedwigSocketAddress)","ZkHubServerManager(ServerConfiguration, ZooKeeper, HedwigSocketAddress, TopicManager)"
653dd6d733e9022a6189a2c8546bb8e3afa22715,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"errorOutOutstandingEntries()","errorOutOutstandingEntries(int)"
75f103d9d6694ae0116fe741a2dfbf60e3c63ce1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, InetSocketAddress, AtomicLong, ScheduledExecutorService)","PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, InetSocketAddress, AtomicLong, ScheduledExecutorService, StatsLogger)"
96cc0e11ca2166a5e5326be4ead0dab595b7e4bc,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,"testReadWriteAsyncSingleClient()","testReadWriteAsyncSingleClient(int)"
78c0d2515f2e381b2c690bdbf2bf9bad03d1250c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,"ReadOnlyLedgerHandle(BookKeeper, long, LedgerMetadata, DigestType, byte[])","ReadOnlyLedgerHandle(BookKeeper, long, LedgerMetadata, DigestType, byte[], boolean)"
da8864ad7cd53d302eb27ab31f942bdbae160a98,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,"validateThreshold(float)","validateThreshold(float, float)"
da8864ad7cd53d302eb27ab31f942bdbae160a98,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,"setDiskSpaceThreshold(float)","setDiskSpaceThreshold(float, float)"
da8864ad7cd53d302eb27ab31f942bdbae160a98,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,"DiskChecker(float)","DiskChecker(float, float)"
7c7e009691bc24642018e4f5c81123a0667d4e8b,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,"LedgerDirsManager(ServerConfiguration)","LedgerDirsManager(ServerConfiguration, File[])"
2d0cd0d1b9d41f3b600f6dac308c6d34317ae676,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, InetSocketAddress, AtomicLong)","PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, InetSocketAddress, AtomicLong, ScheduledExecutorService)"
33ea58027b0a3ba160f7ac19d20568709f453f4d,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,"initiate(ChannelBuffer)","initiate(ChannelBuffer, int)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, boolean)","JournalChannel(File, long, long, int, long, boolean)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, boolean)","JournalChannel(File, long, long, int, boolean)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long)","JournalChannel(File, long, long, int)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long)","JournalChannel(File, long, long, int, long)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long)","JournalChannel(File, long, long, int, long, boolean)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long)","JournalChannel(File, long, long, int, boolean)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long, boolean)","JournalChannel(File, long, long, int, long, boolean)"
bedfebf93f8c9f93fac19bd58005dce6e0ffbd17,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,"JournalChannel(File, long, long, boolean)","JournalChannel(File, long, long, int, boolean)"
e2013e3f2b2e3e10ce5d1977adac8e073fd0404d,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,"OrderedSafeExecutor(int)","OrderedSafeExecutor(int, String)"
1c04906c0077d228076c3d157d815e5c7219bb0c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"BookieWatcher(ClientConfiguration, ScheduledExecutorService, BookKeeper)","BookieWatcher(ClientConfiguration, ScheduledExecutorService, EnsemblePlacementPolicy, BookKeeper)"
d175ada58dcaf78f0a70b0ebebf489255ae67b5f,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,"InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, GarbageCollectorThread.SafeEntryAdder)","InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, CheckpointSource, GarbageCollectorThread.SafeEntryAdder)"
e14cbe41b5db846a5d819fcae6e82bc489ebeb73,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"FIFODeliveryManager(PersistenceManager, ServerConfiguration)","FIFODeliveryManager(TopicManager, PersistenceManager, ServerConfiguration)"
b4bac04a8141fa116223de8028471facbe343555,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"enqueueWithoutFailure(DeliveryManagerRequest)","enqueueWithoutFailure(ByteString, DeliveryManagerRequest)"
7c1793d2979b01062682b70687839a978bf65c4c,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,"InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager)","InterleavedLedgerStorage(ServerConfiguration, LedgerManager, LedgerDirsManager, GarbageCollectorThread.SafeEntryAdder)"
ee29f75f3f6a0168008da2e424e4174f2aee8cbb,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,"startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter, Callback, Object)"
ee29f75f3f6a0168008da2e424e4174f2aee8cbb,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter, Callback, Object)"
ee29f75f3f6a0168008da2e424e4174f2aee8cbb,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,"startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter, Callback, Object)"
a27b64e340a6ad12f1e9588d1d55fa51f0b2d1f0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,"createActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel)","createActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel, HChannel)"
a27b64e340a6ad12f1e9588d1d55fa51f0b2d1f0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,"ActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel)","ActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel, HChannel)"
a27b64e340a6ad12f1e9588d1d55fa51f0b2d1f0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,"storeSubscriptionChannel(TopicSubscriber, Channel)","storeSubscriptionChannel(TopicSubscriber, PubSubData, Channel)"
a27b64e340a6ad12f1e9588d1d55fa51f0b2d1f0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,"createActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel)","createActiveSubscriber(ClientConfiguration, AbstractHChannelManager, TopicSubscriber, PubSubData, SubscriptionPreferences, Channel, HChannel)"
496f442a7a68dd549355e845540c6c72c2fbb44c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"BookieWatcher(ClientConfiguration, BookKeeper)","BookieWatcher(ClientConfiguration, ScheduledExecutorService, BookKeeper)"
496f442a7a68dd549355e845540c6c72c2fbb44c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,"PendingReadOp(LedgerHandle, long, long, ReadCallback, Object)","PendingReadOp(LedgerHandle, ScheduledExecutorService, long, long, ReadCallback, Object)"
55610c26eb3b8b4cd5dd1955a434c2642334c605,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,"getNewLedgerIndexFile(Long)","getNewLedgerIndexFile(Long, File)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,"deleteSubscriptionData(ByteString, ByteString, Callback, Object)","deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,"deleteSubscriptionData(ByteString, ByteString, Callback, Object)","deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,"deleteSubscriptionData(ByteString, ByteString, Callback, Object)","deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,"InMemorySubscriptionState(SubscriptionData, MessageSeqId)","InMemorySubscriptionState(SubscriptionData, Version, MessageSeqId)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,"InMemorySubscriptionState(SubscriptionData)","InMemorySubscriptionState(SubscriptionData, Version, MessageSeqId)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,"InMemorySubscriptionState(SubscriptionData)","InMemorySubscriptionState(SubscriptionData, Version)"
e2d624f8b09beca1f3a5c9224aad1aa254642f28,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,"deleteSubscriptionData(ByteString, ByteString, Callback, Object)","deleteSubscriptionData(ByteString, ByteString, Version, Callback, Object)"
f633075dd0b0cae6c50db0f7284798089a9cf83b,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,"TestHedwigHub(Mode)","TestHedwigHub(Mode, boolean)"
223a3fb3fbc78fe4dc1922967fe3daa3edfc3fb2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,"openNewTopicLedger(ByteString, Version, TopicInfo, boolean, Callback, Object)","openNewTopicLedger(ByteString, Version, TopicInfo, long, boolean, Callback, Object)"
3a9a88708d3a1e9e2337a8cc99c3bb727f93ffc4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,"LedgerCacheImpl(ServerConfiguration, ActiveLedgerManager)","LedgerCacheImpl(ServerConfiguration, ActiveLedgerManager, LedgerDirsManager)"
d0807e31f6d531cee5898bea3c2af3e312dbe61b,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,"stopServingSubscriber(ByteString, ByteString)","stopServingSubscriber(ByteString, ByteString, SubscriptionEvent, Callback, Object)"
d0807e31f6d531cee5898bea3c2af3e312dbe61b,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"stopServingSubscriber(ActiveSubscriberState)","stopServingSubscriber(ActiveSubscriberState, SubscriptionEvent, Callback, Object)"
d0807e31f6d531cee5898bea3c2af3e312dbe61b,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"stopServingSubscriber(ByteString, ByteString)","stopServingSubscriber(ByteString, ByteString, SubscriptionEvent, Callback, Object)"
d0807e31f6d531cee5898bea3c2af3e312dbe61b,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,"stopServingSubscriber(ByteString, ByteString)","stopServingSubscriber(ByteString, ByteString, SubscriptionEvent, Callback, Object)"
81aa20165c13aab333f9f0fd6b4e948de2ba1cef,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,"initializeNettyHandlers(TopicManager, DeliveryManager, PersistenceManager, SubscriptionManager)","initializeNettyHandlers(TopicManager, DeliveryManager, PersistenceManager, SubscriptionManager, SubscriptionChannelManager)"
81aa20165c13aab333f9f0fd6b4e948de2ba1cef,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,"initializeNetty(SslServerContextFactory, Map)","initializeNetty(SslServerContextFactory, Map, SubscriptionChannelManager)"
81aa20165c13aab333f9f0fd6b4e948de2ba1cef,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,"UmbrellaHandler(ChannelGroup, Map, boolean)","UmbrellaHandler(ChannelGroup, Map, ChannelDisconnectListener, boolean)"
794d8c6a363433bc129deeb5568e83ac716379e6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,"EntryLogger(ServerConfiguration)","EntryLogger(ServerConfiguration, LedgerDirsManager)"
794d8c6a363433bc129deeb5568e83ac716379e6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,"InterleavedLedgerStorage(ServerConfiguration, ActiveLedgerManager)","InterleavedLedgerStorage(ServerConfiguration, ActiveLedgerManager, LedgerDirsManager)"
794d8c6a363433bc129deeb5568e83ac716379e6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,"Journal(ServerConfiguration)","Journal(ServerConfiguration, LedgerDirsManager)"
f57cbe507d0f366fa76e0e163e867e4a7f93d958,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,"startServingSubscription(ByteString, ByteString, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)"
f57cbe507d0f366fa76e0e163e867e4a7f93d958,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,"startServingSubscription(ByteString, ByteString, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)"
f57cbe507d0f366fa76e0e163e867e4a7f93d958,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,"startServingSubscription(ByteString, ByteString, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)","startServingSubscription(ByteString, ByteString, SubscriptionPreferences, MessageSeqId, DeliveryEndPoint, ServerMessageFilter)"
eba338eb398f8a22987c6bd8352bf2d649fb7c33,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,"messageConsumed(Message)","messageConsumed(TopicSubscriber, Message)"
881cda5c85d17f952bdc2c7e101eef669bce35d2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,"PubSubServer(ServerConfiguration, Thread.UncaughtExceptionHandler)","PubSubServer(ServerConfiguration, org.apache.hedwig.client.conf.ClientConfiguration, Thread.UncaughtExceptionHandler)"
881cda5c85d17f952bdc2c7e101eef669bce35d2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,"HedwigHubClientFactory(ServerConfiguration, ClientSocketChannelFactory)","HedwigHubClientFactory(ServerConfiguration, ClientConfiguration, ClientSocketChannelFactory)"
820ce5949c6a32ddca32ce7b408a57e27f5086bb,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,"instantiateSubscriptionManager(TopicManager, PersistenceManager)","instantiateSubscriptionManager(TopicManager, PersistenceManager, DeliveryManager)"
820ce5949c6a32ddca32ce7b408a57e27f5086bb,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,"AbstractSubscriptionManager(ServerConfiguration, TopicManager, PersistenceManager, ScheduledExecutorService)","AbstractSubscriptionManager(ServerConfiguration, TopicManager, PersistenceManager, DeliveryManager, ScheduledExecutorService)"
820ce5949c6a32ddca32ce7b408a57e27f5086bb,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,"StubSubscriptionManager(TopicManager, PersistenceManager, ServerConfiguration, ScheduledExecutorService)","StubSubscriptionManager(TopicManager, PersistenceManager, DeliveryManager, ServerConfiguration, ScheduledExecutorService)"
e353a8f93ad48d8785bbaa7162a8a9ebca40a15f,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,"BenchThroughputLatency(int, int, byte[], int, int, ClientConfiguration)","BenchThroughputLatency(int, int, int, byte[], int, int, ClientConfiguration)"
e353a8f93ad48d8785bbaa7162a8a9ebca40a15f,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,"LedgerCreateOp(BookKeeper, int, int, DigestType, byte[], CreateCallback, Object)","LedgerCreateOp(BookKeeper, int, int, int, DigestType, byte[], CreateCallback, Object)"
e353a8f93ad48d8785bbaa7162a8a9ebca40a15f,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,"LedgerMetadata(int, int, BookKeeper.DigestType, byte[])","LedgerMetadata(int, int, int, BookKeeper.DigestType, byte[])"
e353a8f93ad48d8785bbaa7162a8a9ebca40a15f,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,"RoundRobinDistributionSchedule(int, int)","RoundRobinDistributionSchedule(int, int, int)"
2ffc123e5ffb37163512a89301a128f07f05750c,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,"receiveNumModM(ByteString, ByteString, String, int, int, int, boolean)","receiveNumModM(ByteString, ByteString, String, ClientMessageFilter, int, int, int, boolean)"
f13b9f4e26fe9b213837d1e68596b55f74163070,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,"LedgerMetadata(int, int)","LedgerMetadata(int, int, BookKeeper.DigestType, byte[])"
f13b9f4e26fe9b213837d1e68596b55f74163070,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,"BookKeeperTest()","BookKeeperTest(DigestType)"
4d15e5675c0394cb910e54c9b0d9743e98fb64c7,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,"scanMessages(RangeScanRequest, long)","scanMessages(RangeScanRequest, long, int, long)"
297eb745440443eea1a8217c89299abf8d18fc3f,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,"BookieRecoveryTest(DigestType)","BookieRecoveryTest(String, DigestType)"
297eb745440443eea1a8217c89299abf8d18fc3f,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,"AsyncLedgerOpsTest(DigestType)","AsyncLedgerOpsTest(String, DigestType)"
297eb745440443eea1a8217c89299abf8d18fc3f,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,"BookieFailureTest(DigestType)","BookieFailureTest(String, DigestType)"
297eb745440443eea1a8217c89299abf8d18fc3f,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,"BookieReadWriteTest(DigestType)","BookieReadWriteTest(String, DigestType)"
297eb745440443eea1a8217c89299abf8d18fc3f,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,"LedgerDeleteTest()","LedgerDeleteTest(String)"
67cbcdd7a2d1668c9bba0d45d6ea3235e4bd11e3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"BookieWatcher(BookKeeper)","BookieWatcher(ClientConfiguration, BookKeeper)"
5f25edeba1cbf5de489e1f5a3070188f0163b51b,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,"HedwigBenchmark(ClientConfiguration)","HedwigBenchmark(ClientConfiguration, CommandLine)"
47244dd77fb291ec95d5da4c96751ea92bc2d516,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,"fenceLedger(long)","fenceLedger(long, byte[])"
30c68b0bebff1e0a012dd81e8f05ebbf83b4ff5f,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,"doGcByLevel(GarbageCollector, String, String)","doGcByLevel(GarbageCollector, String, String, NavigableMap)"
48304c7c07513a15d26cb61f311c9f4b998fd8fc,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,"close()","close(boolean)"
841e7dc187b17e6cf4c437fc211f9e285191dd7c,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,"GarbageCollectorThread(ServerConfiguration, ZooKeeper, LedgerCache, EntryLogger, EntryLogScanner)","GarbageCollectorThread(ServerConfiguration, ZooKeeper, LedgerCache, EntryLogger, LedgerManager, EntryLogScanner)"
c65d6ada34215ee3a5466c495d565d745857c435,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,"FileInfo(File)","FileInfo(File, byte[])"
f56e596d70c66dac170008ffbe19489eee05be08,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,"newLedgerPath(GenericCallback)","newLedgerPath(GenericCallback, LedgerMetadata)"
f56e596d70c66dac170008ffbe19489eee05be08,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,"newLedgerPath(GenericCallback)","newLedgerPath(GenericCallback, LedgerMetadata)"
f56e596d70c66dac170008ffbe19489eee05be08,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,"newLedgerPath(GenericCallback)","newLedgerPath(GenericCallback, LedgerMetadata)"
3af9f38fc3b53c40751904972384ecb9a4e9fb44,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,"LedgerCache(ServerConfiguration)","LedgerCache(ServerConfiguration, LedgerManager)"
4049d4c2b115f81008ef7a3920fd9153ced2f53c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,"BookKeeper(ZooKeeper, ClientSocketChannelFactory)","BookKeeper(ClientConfiguration, ZooKeeper, ClientSocketChannelFactory)"
