Commit SHA,Java File,Old function signature,New function signature
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/ByteFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/ByteFieldMapper.java,"ByteFieldMapper(Names, int, float, FieldType, Byte, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","ByteFieldMapper(Names, int, float, FieldType, Byte, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/CompletionFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/DateFieldMapper.java,"DateFieldMapper(Names, FormatDateTimeFormatter, int, float, FieldType, String, TimeUnit, boolean, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","DateFieldMapper(Names, FormatDateTimeFormatter, int, float, FieldType, String, TimeUnit, boolean, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/DateFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/DoubleFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/DoubleFieldMapper.java,"DoubleFieldMapper(Names, int, float, FieldType, Double, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","DoubleFieldMapper(Names, int, float, FieldType, Double, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/FloatFieldMapper.java,"FloatFieldMapper(Names, int, float, FieldType, Float, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","FloatFieldMapper(Names, int, float, FieldType, Float, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/FloatFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/IntegerFieldMapper.java,"IntegerFieldMapper(Names, int, float, FieldType, Integer, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","IntegerFieldMapper(Names, int, float, FieldType, Integer, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/IntegerFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/LongFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/LongFieldMapper.java,"LongFieldMapper(Names, int, float, FieldType, Long, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","LongFieldMapper(Names, int, float, FieldType, Long, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/NumberFieldMapper.java,"NumberFieldMapper(Names, int, float, FieldType, Explicit, NamedAnalyzer, NamedAnalyzer, PostingsFormatProvider, SimilarityProvider, Settings)","NumberFieldMapper(Names, int, float, FieldType, Explicit, NamedAnalyzer, NamedAnalyzer, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/NumberFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/NumberFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/ShortFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/ShortFieldMapper.java,"ShortFieldMapper(Names, int, float, FieldType, Short, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","ShortFieldMapper(Names, int, float, FieldType, Short, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/StringFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/core/StringFieldMapper.java,"StringFieldMapper(Names, float, FieldType, String, NamedAnalyzer, NamedAnalyzer, NamedAnalyzer, int, int, PostingsFormatProvider, SimilarityProvider, Settings)","StringFieldMapper(Names, float, FieldType, String, NamedAnalyzer, NamedAnalyzer, NamedAnalyzer, int, int, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/geo/GeoShapeFieldMapper.java,"GeoShapeFieldMapper(FieldMapper.Names, SpatialPrefixTree, String, double, FieldType, PostingsFormatProvider)","GeoShapeFieldMapper(FieldMapper.Names, SpatialPrefixTree, String, double, FieldType, PostingsFormatProvider, DocValuesFormatProvider)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/geo/GeoShapeFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/AllFieldMapper.java,"AllFieldMapper(String, FieldType, NamedAnalyzer, NamedAnalyzer, boolean, boolean, PostingsFormatProvider, SimilarityProvider, Settings)","AllFieldMapper(String, FieldType, NamedAnalyzer, NamedAnalyzer, boolean, boolean, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/AllFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/BoostFieldMapper.java,"BoostFieldMapper(String, String, int, float, FieldType, Float, PostingsFormatProvider, Settings)","BoostFieldMapper(String, String, int, float, FieldType, Float, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/BoostFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/IdFieldMapper.java,"IdFieldMapper(String, String, float, FieldType, String, PostingsFormatProvider, Settings)","IdFieldMapper(String, String, float, FieldType, String, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/IdFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/IndexFieldMapper.java,"IndexFieldMapper(String, String, float, FieldType, EnabledAttributeMapper, PostingsFormatProvider, Settings)","IndexFieldMapper(String, String, float, FieldType, EnabledAttributeMapper, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/IndexFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/ParentFieldMapper.java,"ParentFieldMapper(String, String, String, PostingsFormatProvider, Settings)","ParentFieldMapper(String, String, String, PostingsFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/ParentFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/RoutingFieldMapper.java,"RoutingFieldMapper(FieldType, boolean, String, PostingsFormatProvider, Settings)","RoutingFieldMapper(FieldType, boolean, String, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/RoutingFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/SizeFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/SizeFieldMapper.java,"SizeFieldMapper(EnabledAttributeMapper, FieldType, PostingsFormatProvider, Settings)","SizeFieldMapper(EnabledAttributeMapper, FieldType, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/SourceFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TTLFieldMapper.java,"TTLFieldMapper(FieldType, EnabledAttributeMapper, long, Explicit, PostingsFormatProvider, Settings)","TTLFieldMapper(FieldType, EnabledAttributeMapper, long, Explicit, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TTLFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TimestampFieldMapper.java,"TimestampFieldMapper(FieldType, EnabledAttributeMapper, String, FormatDateTimeFormatter, boolean, Explicit, PostingsFormatProvider, Settings)","TimestampFieldMapper(FieldType, EnabledAttributeMapper, String, FormatDateTimeFormatter, boolean, Explicit, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TimestampFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TypeFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/TypeFieldMapper.java,"TypeFieldMapper(String, String, float, FieldType, PostingsFormatProvider, Settings)","TypeFieldMapper(String, String, float, FieldType, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/UidFieldMapper.java,"parseCreateField(ParseContext)","parseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/internal/UidFieldMapper.java,"UidFieldMapper(String, String, PostingsFormatProvider)","UidFieldMapper(String, String, PostingsFormatProvider, DocValuesFormatProvider, Settings, Settings)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/ip/IpFieldMapper.java,"innerParseCreateField(ParseContext)","innerParseCreateField(ParseContext, List)"
4fa8f6f61f886446a09e3324a74e146ab73b1d0a,src/main/java/org/elasticsearch/index/mapper/ip/IpFieldMapper.java,"IpFieldMapper(Names, int, float, FieldType, String, Explicit, PostingsFormatProvider, SimilarityProvider, Settings)","IpFieldMapper(Names, int, float, FieldType, String, Explicit, PostingsFormatProvider, DocValuesFormatProvider, SimilarityProvider, Settings, Settings)"
1f117c194c9526d16398c4d5ef13c7feb31213e3,src/main/java/org/elasticsearch/action/deletebyquery/TransportShardDeleteByQueryAction.java,"TransportShardDeleteByQueryAction(Settings, TransportService, ClusterService, IndicesService, ThreadPool, ShardStateAction)","TransportShardDeleteByQueryAction(Settings, TransportService, ClusterService, IndicesService, ThreadPool, ShardStateAction, ScriptService, CacheRecycler)"
1f117c194c9526d16398c4d5ef13c7feb31213e3,src/main/java/org/elasticsearch/index/search/child/TopChildrenQuery.java,"resolveParentDocuments(TopDocs, SearchContext)","resolveParentDocuments(TopDocs, SearchContext, Recycler.V)"
97958ed02a60408d8880c808a18bcc7aab706d94,src/main/java/org/elasticsearch/index/shard/service/InternalIndexShard.java,"InternalIndexShard(ShardId, Settings, IndexSettingsService, IndicesLifecycle, Store, Engine, MergeSchedulerProvider, Translog, ThreadPool, MapperService, IndexQueryParserService, IndexCache, IndexAliasesService, ShardIndexingService, ShardGetService, ShardSearchService, ShardIndexWarmerService, ShardFilterCache, ShardIdCache, ShardFieldData, PercolatorQueriesRegistry, ShardPercolateService, CodecService, ShardTermVectorService)","InternalIndexShard(ShardId, Settings, IndexSettingsService, IndicesLifecycle, Store, Engine, MergeSchedulerProvider, Translog, ThreadPool, MapperService, IndexQueryParserService, IndexCache, IndexAliasesService, ShardIndexingService, ShardGetService, ShardSearchService, ShardIndexWarmerService, ShardFilterCache, ShardIdCache, ShardFieldData, PercolatorQueriesRegistry, ShardPercolateService, CodecService, ShardTermVectorService, IndexFieldDataService, IndexService)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/doubles/TermsDoubleFacetExecutor.java,"TermsDoubleFacetExecutor(IndexNumericFieldData, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, SearchScript, CacheRecycler)","TermsDoubleFacetExecutor(IndexNumericFieldData, int, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, SearchScript, CacheRecycler)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/index/IndexNameFacetExecutor.java,"IndexNameFacetExecutor(String, TermsFacet.ComparatorType, int)","IndexNameFacetExecutor(String, TermsFacet.ComparatorType, int, int)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/longs/TermsLongFacetExecutor.java,"TermsLongFacetExecutor(IndexNumericFieldData, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, SearchScript, CacheRecycler)","TermsLongFacetExecutor(IndexNumericFieldData, int, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, SearchScript, CacheRecycler)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/strings/HashedAggregator.java,"buildFacet(String, int, long, long, TermsFacet.ComparatorType, HashedAggregator)","buildFacet(String, int, int, long, long, TermsFacet.ComparatorType, HashedAggregator)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/strings/ScriptTermsStringFieldFacetExecutor.java,"ScriptTermsStringFieldFacetExecutor(int, InternalStringTermsFacet.ComparatorType, SearchContext, ImmutableSet, Pattern, String, String, Map, CacheRecycler)","ScriptTermsStringFieldFacetExecutor(int, int, InternalStringTermsFacet.ComparatorType, SearchContext, ImmutableSet, Pattern, String, String, Map, CacheRecycler)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/strings/TermsStringFacetExecutor.java,"TermsStringFacetExecutor(IndexFieldData, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, Pattern, SearchScript)","TermsStringFacetExecutor(IndexFieldData, int, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, Pattern, SearchScript)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/terms/strings/TermsStringOrdinalsFacetExecutor.java,"TermsStringOrdinalsFacetExecutor(IndexFieldData.WithOrdinals, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, Pattern, int)","TermsStringOrdinalsFacetExecutor(IndexFieldData.WithOrdinals, int, int, TermsFacet.ComparatorType, boolean, SearchContext, ImmutableSet, Pattern, int)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/termsstats/doubles/TermsStatsDoubleFacetExecutor.java,"TermsStatsDoubleFacetExecutor(IndexNumericFieldData, IndexNumericFieldData, SearchScript, int, TermsStatsFacet.ComparatorType, SearchContext)","TermsStatsDoubleFacetExecutor(IndexNumericFieldData, IndexNumericFieldData, SearchScript, int, int, TermsStatsFacet.ComparatorType, SearchContext)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/termsstats/longs/TermsStatsLongFacetExecutor.java,"TermsStatsLongFacetExecutor(IndexNumericFieldData, IndexNumericFieldData, SearchScript, int, TermsStatsFacet.ComparatorType, SearchContext)","TermsStatsLongFacetExecutor(IndexNumericFieldData, IndexNumericFieldData, SearchScript, int, int, TermsStatsFacet.ComparatorType, SearchContext)"
f3c6108b717bb4d9a61139ce142d109e304cbab2,src/main/java/org/elasticsearch/search/facet/termsstats/strings/TermsStatsStringFacetExecutor.java,"TermsStatsStringFacetExecutor(IndexFieldData, IndexNumericFieldData, SearchScript, int, TermsStatsFacet.ComparatorType, SearchContext)","TermsStatsStringFacetExecutor(IndexFieldData, IndexNumericFieldData, SearchScript, int, int, TermsStatsFacet.ComparatorType, SearchContext)"
6b000d8c6d7f0162b6c3d9771785f2bcba508fbf,src/main/java/org/elasticsearch/search/highlight/HighlighterContext.java,"HighlighterContext(String, SearchContextHighlight.Field, FieldMapper, SearchContext, FetchSubPhase.HitContext)","HighlighterContext(String, SearchContextHighlight.Field, FieldMapper, SearchContext, FetchSubPhase.HitContext, Query)"
9cb55138c77d902a617a7ab5ca9d6b9f8950a5e8,src/test/java/org/elasticsearch/test/TestCluster.java,"restartAllNodes()","restartAllNodes(boolean, RestartCallback)"
1d7e20b7121537fb32cc3f1e3300e85bad3a014e,src/main/java/org/elasticsearch/action/index/TransportIndexAction.java,"updateMappingOnMaster(IndexRequest)","updateMappingOnMaster(IndexRequest, IndexMetaData)"
1d7e20b7121537fb32cc3f1e3300e85bad3a014e,src/main/java/org/elasticsearch/cluster/metadata/MetaDataMappingService.java,"refreshMapping(String, String[])","refreshMapping(String, String, String[])"
1d7e20b7121537fb32cc3f1e3300e85bad3a014e,src/main/java/org/elasticsearch/cluster/metadata/MetaDataMappingService.java,"updateMapping(String, String, CompressedString, Listener)","updateMapping(String, String, String, CompressedString, Listener)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeAliasesUpdatedAction.java,"nodeAliasesUpdated(NodeAliasesUpdatedResponse)","nodeAliasesUpdated(ClusterState, NodeAliasesUpdatedResponse)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeIndexCreatedAction.java,"nodeIndexCreated(String, String)","nodeIndexCreated(ClusterState, String, String)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeIndexDeletedAction.java,"nodeIndexStoreDeleted(String, String)","nodeIndexStoreDeleted(ClusterState, String, String)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeIndexDeletedAction.java,"nodeIndexDeleted(String, String)","nodeIndexDeleted(ClusterState, String, String)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeIndicesStateUpdatedAction.java,"nodeIndexStateUpdated(NodeIndexStateUpdatedResponse)","nodeIndexStateUpdated(ClusterState, NodeIndexStateUpdatedResponse)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeMappingCreatedAction.java,"nodeMappingCreated(NodeMappingCreatedResponse)","nodeMappingCreated(ClusterState, NodeMappingCreatedResponse)"
48ca7b874d8e1838764823e2f6a9fa837f1ceab4,src/main/java/org/elasticsearch/cluster/action/index/NodeMappingRefreshAction.java,"nodeMappingRefresh(NodeMappingRefreshRequest)","nodeMappingRefresh(ClusterState, NodeMappingRefreshRequest)"
1644444a4f99d10ee0865161e588eec8c093b381,src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java,"shardStarted(ShardRouting, String)","shardStarted(ShardRouting, String, String)"
1644444a4f99d10ee0865161e588eec8c093b381,src/main/java/org/elasticsearch/cluster/action/shard/ShardStateAction.java,"shardFailed(ShardRouting, String)","shardFailed(ShardRouting, String, String)"
1644444a4f99d10ee0865161e588eec8c093b381,src/main/java/org/elasticsearch/indices/cluster/IndicesClusterStateService.java,"handleRecoveryFailure(IndexService, ShardRouting, boolean, Throwable)","handleRecoveryFailure(IndexService, IndexMetaData, ShardRouting, boolean, Throwable)"
1644444a4f99d10ee0865161e588eec8c093b381,src/main/java/org/elasticsearch/indices/cluster/IndicesClusterStateService.java,"applyInitializingShard(RoutingTable, DiscoveryNodes, IndexShardRoutingTable, ShardRouting)","applyInitializingShard(RoutingTable, DiscoveryNodes, IndexMetaData, IndexShardRoutingTable, ShardRouting)"
397f442c6dabf5cd2105ba01d6864fbbb22d11e2,src/main/java/org/elasticsearch/index/shard/service/InternalIndexShard.java,"writeAllowed()","writeAllowed(Engine.Operation.Origin)"
0422f75c8db849846b5e30e450c002fe9ad0a131,src/test/java/org/elasticsearch/search/basic/SearchWhileRelocatingTests.java,"testSearchAndRelocateConcurrently()","testSearchAndRelocateConcurrently(int)"
5a365795ecf8dff92217dbec92d1bd4fcad3828b,src/test/java/org/elasticsearch/test/TestCluster.java,"beforeTest(Random)","beforeTest(Random, double)"
5a365795ecf8dff92217dbec92d1bd4fcad3828b,src/test/java/org/elasticsearch/test/TestCluster.java,"reset(Random, boolean)","reset(Random, boolean, double)"
78af818d72a1c08663e15578a425f2534911b036,src/main/java/org/elasticsearch/index/engine/Engine.java,"acquireSearcher()","acquireSearcher(String)"
78af818d72a1c08663e15578a425f2534911b036,src/main/java/org/elasticsearch/index/engine/robin/RobinEngine.java,"acquireSearcher()","acquireSearcher(String)"
78af818d72a1c08663e15578a425f2534911b036,src/main/java/org/elasticsearch/index/engine/robin/RobinEngine.java,"newSearcher(IndexSearcher, SearcherManager)","newSearcher(String, IndexSearcher, SearcherManager)"
78af818d72a1c08663e15578a425f2534911b036,src/main/java/org/elasticsearch/index/shard/service/IndexShard.java,"acquireSearcher()","acquireSearcher(String)"
78af818d72a1c08663e15578a425f2534911b036,src/main/java/org/elasticsearch/index/shard/service/InternalIndexShard.java,"acquireSearcher()","acquireSearcher(String)"
78af818d72a1c08663e15578a425f2534911b036,src/test/java/org/elasticsearch/test/engine/MockRobinEngine.java,"newSearcher(IndexSearcher, SearcherManager)","newSearcher(String, IndexSearcher, SearcherManager)"
58ea539a26c6b7a90dcaa289f01609b8f7343691,src/main/java/org/elasticsearch/action/search/TransportClearScrollAction.java,"TransportClearScrollAction(Settings, ThreadPool, ClusterService, SearchServiceTransportAction)","TransportClearScrollAction(Settings, TransportService, ThreadPool, ClusterService, SearchServiceTransportAction)"
6a18d053930c8560204aca51e5d8b36a8ed3f44e,src/main/java/org/elasticsearch/rest/action/cat/RestShardsAction.java,"buildTable(ClusterStateResponse, IndicesStatsResponse)","buildTable(String[], ClusterStateResponse, IndicesStatsResponse)"
1581f25e270eb1b95d77ed0ebcf02e49d748e377,src/main/java/org/elasticsearch/discovery/zen/ZenDiscovery.java,"handleNewClusterStateFromMaster(ClusterState)","handleNewClusterStateFromMaster(ClusterState, PublishClusterStateAction.NewClusterStateListener.NewStateProcessed)"
cabbf7805b4fdc9342970e4e4b9f873436c9615c,src/test/java/org/elasticsearch/TestCluster.java,"buildNodeName()","buildNodeName(int)"
fafc4eef98fba59b36029a6970abd35f5fdc8dbf,src/main/java/org/elasticsearch/plugins/PluginManager.java,"PluginManager(Environment, String)","PluginManager(Environment, String, OutputMode)"
7d52d587470104ba451f24564ec2aa2be4214f70,src/main/java/org/elasticsearch/cluster/routing/allocation/AllocationService.java,"AllocationService(Settings, AllocationDeciders, ShardsAllocators)","AllocationService(Settings, AllocationDeciders, ShardsAllocators, ClusterInfoService)"
7d52d587470104ba451f24564ec2aa2be4214f70,src/main/java/org/elasticsearch/cluster/routing/allocation/FailedRerouteAllocation.java,"FailedRerouteAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes, List)","FailedRerouteAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes, List, ClusterInfo)"
7d52d587470104ba451f24564ec2aa2be4214f70,src/main/java/org/elasticsearch/cluster/routing/allocation/RoutingAllocation.java,"RoutingAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes)","RoutingAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes, ClusterInfo)"
7d52d587470104ba451f24564ec2aa2be4214f70,src/main/java/org/elasticsearch/cluster/routing/allocation/StartedRerouteAllocation.java,"StartedRerouteAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes, List)","StartedRerouteAllocation(AllocationDeciders, RoutingNodes, DiscoveryNodes, List, ClusterInfo)"
2767c081cd53dd962b17d9ac319862997d582542,src/main/java/org/elasticsearch/common/util/concurrent/EsExecutors.java,"boundedNumberOfProcessors()","boundedNumberOfProcessors(Settings)"
3e92b1d6b8f7febd210928e05e021a405c06de31,src/main/java/org/elasticsearch/action/bulk/BulkRequest.java,"add(BytesReference, boolean, String, String, Object)","add(BytesReference, boolean, String, String, Object, boolean)"
c6ac5ac4336fb45e2ee9cae187717081406bc13d,src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java,"significantlySmallerThanSinglePackedOrdinals(int, int, long)","significantlySmallerThanSinglePackedOrdinals(int, int, long, float)"
c6ac5ac4336fb45e2ee9cae187717081406bc13d,src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java,"MultiOrdinals(OrdinalsBuilder)","MultiOrdinals(OrdinalsBuilder, float)"
2ac7421f89d37d92cb25262f31bbee9c94d0a869,src/test/java/org/elasticsearch/test/stress/rollingrestart/RollingRestartStressTest.java,"indexDoc()","indexDoc(Random)"
2f10f94c13d1772b3c3f5aa480813ded5dacd8f3,src/test/java/org/elasticsearch/test/integration/plugin/PluginManagerTests.java,"assertPluginAvailable(String)","assertPluginAvailable(Node, String)"
